timestamp,query,retrieval_time_ms,llm_time_ms,total_time_ms,similarity_score,tokens_used,cost_usd
2026-07-01 14:35:05,e a de obras?,196.54,0.01,200.35,0.9900,837,0.00000000
2026-07-01 14:35:05,qual o telefone dela?,195.23,0.01,196.70,0.9900,839,0.00000000
2026-07-01 14:35:05,Como solicitar tapa buraco na rua?,198.70,0.01,204.57,0.9800,761,0.00000000
2026-07-01 14:35:05,e o telefone?,199.29,0.01,200.44,0.9900,837,0.00000000
2026-07-01 14:35:05,onde fika urbanizmo,202.88,0.01,204.97,0.9900,452,0.00000000
2026-07-01 14:35:06,SMO,200.76,0.01,201.69,0.9900,834,0.00000000
2026-07-01 15:19:27,Onde fica a secretaria de urbanismo?,215.36,0.01,226.09,0.9900,457,0.00000000
2026-07-01 15:19:27,e a de obras?,229.05,0.02,230.10,0.9900,837,0.00000000
2026-07-01 15:19:27,qual o telefone dela?,233.64,0.01,234.59,0.9900,839,0.00000000
2026-07-01 15:19:28,Como solicitar tapa buraco na rua?,214.36,0.01,220.01,0.9800,761,0.00000000
2026-07-01 15:19:28,e o telefone?,235.94,0.01,236.88,0.9900,837,0.00000000
2026-07-01 15:19:28,onde fika urbanizmo,226.24,0.01,232.71,0.9900,452,0.00000000
2026-07-01 15:19:28,SMO,212.70,0.01,215.93,0.9900,834,0.00000000
2026-07-01 16:17:53,da secretaria da fazenda,6131.90,2590.17,10136.76,0.9900,230,0.00000460
2026-07-01 16:28:52,Onde fica a secretaria de urbanismo?,162.69,0.01,167.13,0.9900,457,0.00000000
2026-07-01 16:28:52,e a de obras?,161.41,0.01,162.33,0.9900,837,0.00000000
2026-07-01 16:28:52,qual o telefone dela?,173.17,0.00,174.08,0.9900,839,0.00000000
2026-07-01 16:28:53,Como solicitar tapa buraco na rua?,176.79,0.01,182.62,0.9800,761,0.00000000
2026-07-01 16:28:53,e o telefone?,195.49,0.01,196.44,0.9900,837,0.00000000
2026-07-01 16:28:53,onde fika urbanizmo,194.13,0.01,196.51,0.9900,452,0.00000000
2026-07-01 16:28:53,SMO,185.66,0.01,186.55,0.9900,448,0.00000000
2026-07-01 16:57:21,Onde fica a Secretaria de Obras?,7325.05,2358.07,11408.78,0.9900,670,0.00001340
2026-07-02 08:18:31,Onde fica a secretaria de urbanismo?,1118.13,0.02,1130.30,0.9900,457,0.00000000
2026-07-02 08:18:31,e a de obras?,236.33,0.01,237.50,0.9900,837,0.00000000
2026-07-02 08:18:31,qual o telefone dela?,220.68,0.01,222.86,0.9900,839,0.00000000
2026-07-02 08:18:31,Como solicitar tapa buraco na rua?,221.41,0.01,229.94,0.9800,761,0.00000000
2026-07-02 08:18:32,e o telefone?,252.83,0.01,254.93,0.9900,837,0.00000000
2026-07-02 08:18:32,onde fika urbanizmo,220.63,0.01,224.99,0.9900,452,0.00000000
2026-07-02 08:18:32,SMO,221.47,0.01,222.43,0.9900,448,0.00000000
2026-07-02 08:34:24,Onde fica a secretaria de urbanismo?,167.98,0.01,175.28,0.9900,457,0.00000000
2026-07-02 08:34:24,e a de obras?,180.10,0.01,181.14,0.9900,837,0.00000000
2026-07-02 08:34:24,qual o telefone dela?,169.89,0.00,170.75,0.9900,839,0.00000000
2026-07-02 08:34:24,Como solicitar tapa buraco na rua?,172.66,0.01,174.77,0.9800,761,0.00000000
2026-07-02 08:34:24,e o telefone?,174.10,0.01,175.58,0.9900,837,0.00000000
2026-07-02 08:34:24,onde fika urbanizmo,183.53,0.01,187.55,0.9900,452,0.00000000
2026-07-02 08:34:25,SMO,161.81,0.05,165.44,0.9900,448,0.00000000
2026-07-02 08:41:40,Onde fica a secretaria de urbanismo?,155.06,0.01,159.62,0.9900,457,0.00000000
2026-07-02 08:41:40,e a de obras?,162.81,0.01,166.12,0.9900,837,0.00000000
2026-07-02 08:41:40,qual o telefone dela?,167.43,0.01,168.57,0.9900,839,0.00000000
2026-07-02 08:41:40,Como solicitar tapa buraco na rua?,151.07,0.01,152.99,0.9800,761,0.00000000
2026-07-02 08:41:40,e o telefone?,154.97,0.01,155.95,0.9900,837,0.00000000
2026-07-02 08:41:41,onde fika urbanizmo,157.54,0.01,161.95,0.9900,452,0.00000000
2026-07-02 08:41:41,SMO,181.43,0.01,182.27,0.9900,448,0.00000000
2026-07-02 08:52:35,como faço pelo colab?,6793.13,3191.80,15974.11,0.8000,900,0.00001800
2026-07-02 09:38:56,Onde fica a secretaria de urbanismo?,160.20,0.01,165.07,0.9900,457,0.00000000
2026-07-02 09:38:56,e a de obras?,168.44,0.01,170.04,0.9900,837,0.00000000
2026-07-02 09:38:57,qual o telefone dela?,166.64,0.01,167.60,0.9900,839,0.00000000
2026-07-02 09:38:57,Como solicitar tapa buraco na rua?,167.74,0.01,169.76,0.9800,761,0.00000000
2026-07-02 09:38:57,e o telefone?,164.02,0.01,164.91,0.9900,837,0.00000000
2026-07-02 09:38:57,onde fika urbanizmo,164.32,0.01,166.32,0.9900,452,0.00000000
2026-07-02 09:38:57,SMO,176.02,0.01,176.98,0.9900,448,0.00000000
2026-07-02 10:23:57,Onde fica a secretaria de urbanismo?,144.33,0.01,148.66,0.9900,457,0.00000000
2026-07-02 10:23:57,e a de obras?,162.43,0.01,163.34,0.9900,837,0.00000000
2026-07-02 10:23:57,qual o telefone dela?,154.98,0.01,155.91,0.9900,839,0.00000000
2026-07-02 10:23:57,Como solicitar tapa buraco na rua?,140.44,0.01,143.60,0.9800,761,0.00000000
2026-07-02 10:23:57,e o telefone?,154.49,0.01,155.43,0.9900,837,0.00000000
2026-07-02 10:23:57,onde fika urbanizmo,151.56,0.01,155.67,0.9900,452,0.00000000
2026-07-02 10:23:58,SMO,304.00,0.01,305.77,0.9900,448,0.00000000
2026-07-02 10:32:02,Onde fica a secretaria de urbanismo?,198.48,0.01,203.13,0.9900,457,0.00000000
2026-07-02 10:32:02,e a de obras?,176.91,0.01,177.84,0.9900,837,0.00000000
2026-07-02 10:32:03,qual o telefone dela?,179.78,0.01,180.63,0.9900,839,0.00000000
2026-07-02 10:32:03,Como solicitar tapa buraco na rua?,182.28,0.01,184.62,0.9800,761,0.00000000
2026-07-02 10:32:03,e o telefone?,176.42,0.01,177.36,0.9900,837,0.00000000
2026-07-02 10:32:03,onde fika urbanizmo,190.55,0.01,192.86,0.9900,452,0.00000000
2026-07-02 10:32:03,SMO,176.42,0.01,177.24,0.9900,448,0.00000000
